"location_name","location_type","location_fips_code","population","state","county","metro","2017_01","2017_02","2017_03","2017_04","2017_05","2017_06","2017_07","2017_08","2017_09","2017_10","2017_11","2017_12","2018_01","2018_02","2018_03","2018_04","2018_05","2018_06","2018_07","2018_08","2018_09","2018_10","2018_11","2018_12","2019_01","2019_02","2019_03","2019_04","2019_05","2019_06","2019_07","2019_08","2019_09","2019_10","2019_11","2019_12","2020_01","2020_02","2020_03","2020_04","2020_05","2020_06","2020_07","2020_08","2020_09","2020_10","2020_11","2020_12","2021_01","2021_02","2021_03","2021_04","2021_05","2021_06","2021_07","2021_08","2021_09","2021_10","2021_11","2021_12","2022_01","2022_02","2022_03","2022_04","2022_05","2022_06","2022_07","2022_08","2022_09","2022_10","2022_11","2022_12","2023_01","2023_02","2023_03","2023_04","2023_05","2023_06","2023_07"
"Nevada","State",32,3030281,"Nevada",,,0.0396239424743744,0.0353459261052877,0.0334477387643295,0.0313638386777427,0.0279449292106928,0.0313869179958698,0.0368794993283458,0.0451695682445628,0.0519130254274214,0.0547201505942657,0.0547475363305089,0.0535675864419495,0.0541569999465332,0.0553679736603606,0.0566428225546412,0.056759054415566,0.0560245360508119,0.0539739252092367,0.0525636156376633,0.0514938092148164,0.0512463282915364,0.0499534115004121,0.0493179107782607,0.0497771440053962,0.0519132057846284,0.0549839129522407,0.0562132421015749,0.0560021921547861,0.0541014500335595,0.052783786139829,0.0533180789746301,0.0553523807379042,0.0573025707409258,0.0593596960411758,0.0611095328733403,0.0633513747965622,0.0657010259159778,0.0673421269929707,0.0675880906086236,0.0664262134222966,0.0635681886442013,0.0583793196789533,0.0532346291792751,0.0472556925717524,0.0423891208710653,0.0399407649673076,0.0398384559934698,0.041612157820839,0.0432488334881815,0.0441319571894321,0.0431592074950656,0.0395970574134467,0.034913201583824,0.030281804771659,0.026667259462937,0.0257433365067801,0.02734864142734,0.0304075383020156,0.033527923537965,0.036554099644039,0.039755541101451,0.0433666210929051,0.0464152875292314,0.0484555628153966,0.0496570444594572,0.0502799946331671,0.0520552478234494,0.0546577987771758,0.0572589941446654,0.0612413006875719,0.0658057514793935,0.07037163073627,0.0753831481986339,0.0784954122586613,0.0802493658823171,0.0809083980224595,0.0821657473700159,0.082887181094286,0.0838467707354804
"Arkansas","State",5,3011873,"Arkansas",,,0.0975074870248768,0.0990041011662295,0.0948052583234331,0.09178595387771,0.0942890837715196,0.0967827242114613,0.0992408302269867,0.101460296631802,0.0955933588220497,0.0861892534983437,0.0803026906346736,0.0841658447887032,0.090095866130621,0.0997200870538743,0.106629583036678,0.102436513236685,0.0964684800212962,0.0884617398160175,0.0827281225903919,0.0763920250894821,0.0733624626797801,0.0710629155117577,0.0685961538984862,0.0705927002584508,0.0694596189045794,0.0679950447285962,0.068567503396039,0.0653551118759671,0.0674755977373225,0.071485419306485,0.0736901728715112,0.0779448829718037,0.0793547141218406,0.0795373367409031,0.0781484932064619,0.0765787063128943,0.0755389794360792,0.0750980792282287,0.0748689341021004,0.0741534448751525,0.0708901942761209,0.0652462266159889,0.0606042270830943,0.0573491064735477,0.0555551761850038,0.0562953242589035,0.0582177905131175,0.0623342551494223,0.0671594525743248,0.0704156333153059,0.0729936864871476,0.0707860651519128,0.0639975921876048,0.0565646370050389,0.0492851865834659,0.0441373788719481,0.0439059403146913,0.0454821717092677,0.0476665134099482,0.0506101211321381,0.0525917134641909,0.0549024927242784,0.0573035583878698,0.0549324548254328,0.0517609803220492,0.0479977685908249,0.0436268390928779,0.0446617230040271,0.0480800460978788,0.0533143822502641,0.0607830689535795,0.0679608372625791,0.0746823989733914,0.0782212787873753,0.0780730061054965,0.0763985525299629,0.0729173656240061,0.0707196426276015,0.0708327531364298
"Mississippi","State",28,2981835,"Mississippi",,,0.0892131717407587,0.0885863853181341,0.0892148690694611,0.0872348928092901,0.0876096825164331,0.085332973382035,0.0807050886806936,0.0765263682664747,0.0685799116826432,0.0653139312903742,0.0648846690523562,0.0682634974552126,0.0738077286562702,0.0755204293275911,0.0738017488484064,0.0711104241244193,0.0684744512368398,0.0675724280847339,0.0612257104601808,0.0536002570933649,0.0468021273006522,0.0399428081446795,0.0409234584111725,0.0424701006027112,0.0418776374950433,0.045395458817064,0.049280450331921,0.052389560797946,0.0554530345184837,0.054289026348184,0.0536001483250111,0.0495589349688527,0.048324995396557,0.0502308468825745,0.0513742489092463,0.0545950108634112,0.0555972694025501,0.0536514425184931,0.0515398475974811,0.0502191035608731,0.0481916984354123,0.043558130474555,0.0375546742728774,0.0312358106835294,0.0262619574845533,0.0258197900160899,0.0273275823516493,0.0314539712595615,0.0351579445435401,0.0367875478739819,0.0373795693085987,0.0359075433249494,0.0329821685942549,0.0300613553755172,0.0274386647617038,0.0260335327773884,0.0264908110309474,0.0277051220623411,0.0306500541623501,0.0330117311580231,0.034188285665802,0.035372714314151,0.0353258409279627,0.0352272481513443,0.0353185231817205,0.0335805651107813,0.0314401537265707,0.0298388479095208,0.031100791453579,0.0350010981972816,0.0388899862420748,0.0417878723258429,0.0446623921894422,0.0497706471996623,0.0544731713667568,0.0636694664251356,0.069905784001113,0.0723745661669832,0.0745790511975154
"Denver-Aurora-Lakewood, CO Metro Area","Metro",19740,2928437,,,"Denver-Aurora-Lakewood, CO Metro Area",0.072252205196229,0.0699194626006686,0.0678447505039142,0.0670099795459582,0.0645752187054673,0.0634048495441002,0.0635474956226412,0.0641989114162486,0.0656744259442903,0.0669401119373015,0.0676306781717552,0.068157221714315,0.0688228528836533,0.0698121782264074,0.0702155496503396,0.0697934339278753,0.0687037092812691,0.0681188913008296,0.0679737727755297,0.0678801596369622,0.0681711509749167,0.0676620496941654,0.0681355891213463,0.0694563278207367,0.0710095848552081,0.0727748910609072,0.0734156253980412,0.0732090683203356,0.0720667805237419,0.0706931102466962,0.0699215034733594,0.0691114691530372,0.0692788635022554,0.0698232966005606,0.0703302472144346,0.0713998109384485,0.0721620026711489,0.0726660030726167,0.0733436847315875,0.0753195289075168,0.0773274251446319,0.0788137465808513,0.0791833542793859,0.0773341675730199,0.0750448027882715,0.072608961361813,0.0708740738027035,0.0699324462272482,0.0683268955785052,0.0668922796258784,0.0651152837776558,0.0614400406378449,0.0574732871540891,0.0531926422703855,0.0490219480016596,0.0467091459645459,0.0462620281991705,0.0467870855500011,0.0479621798223116,0.0492617006827643,0.0502921100066971,0.051693475395842,0.0525863875636649,0.053598930535446,0.0547677903421414,0.0562573264445749,0.058340239162757,0.0601612389311746,0.0615985516563711,0.0621735885128549,0.0623147039197474,0.0629351276286394,0.0635593907354433,0.0645384639954031,0.0662328095789091,0.0683430887950179,0.0711690959321439,0.0735640001952624,0.0758933253093847
"Kansas","State",20,2912619,"Kansas",,,0.0722069758277951,0.0740561333208994,0.0721149320619814,0.0716665534701119,0.0694187706679723,0.0662397667955582,0.0653270381916918,0.065050014914007,0.0652262925462317,0.0642558012792112,0.0633435944484455,0.0624608760018528,0.0623600003088563,0.0629411870546542,0.0636130235699884,0.0638179426904345,0.0655998053925245,0.0680331120735102,0.0698684386516488,0.0711436570536446,0.0709251117254078,0.0705929165181685,0.0716590270196921,0.0727854269613418,0.0745336779657437,0.0749369437596122,0.0730435476589737,0.0699449510781929,0.0686154148487299,0.0684100493857482,0.0691989850403402,0.0708948608515552,0.0687151257508911,0.0663673051740438,0.0642485464493417,0.0628103973843313,0.06335599829047,0.0640282548855608,0.0637141367699236,0.0633520639084767,0.0629742733348801,0.0623041406988531,0.0617091117065492,0.0596441618167226,0.0574460221539815,0.055422058091727,0.0538002196854681,0.0533478561156491,0.0544275786287096,0.0556316774930297,0.056231658522552,0.0547009041686071,0.0503697531638601,0.0451955988807497,0.0407836249811363,0.0380380100797117,0.0365299398756924,0.0360526909471767,0.0354130475631359,0.0364178568241151,0.0374391718551407,0.0380500537257019,0.0383420770477803,0.0366458505908063,0.0347003053303418,0.0334034562368912,0.0348213587036845,0.0387017295291778,0.0428638654174385,0.0470108361488744,0.0498697640335681,0.0518044592315957,0.0537825645597562,0.0566464344707984,0.0588047788632442,0.0594985461342231,0.0594346777032325,0.0588764642692034,0.0586288939832673
"St. Louis, MO-IL Metro Area","Metro",41180,2806349,,,"St. Louis, MO-IL Metro Area",0.110258422215781,0.105673667766432,0.101118861127176,0.0937097122370929,0.0851833703816487,0.0801971813827858,0.0787604525250877,0.0839183738990442,0.0865692470916052,0.0853023175821939,0.0814842794859093,0.0734852414137886,0.0669833515401848,0.0656854009280775,0.0673315536628742,0.0727304635021346,0.0762601677912513,0.0761947275678457,0.0735834372322731,0.0689904218701543,0.0664847326107712,0.0665462833007817,0.0674631370737248,0.0692009936678206,0.0705810214275519,0.07099140755053,0.0750737901488791,0.0773342484582604,0.0776695978911877,0.0754882850774175,0.0687069851013628,0.063721855280438,0.0587283352213439,0.0556342017720663,0.0533961227373184,0.0513305422984851,0.051300695607011,0.0514734050747549,0.0529921002672081,0.0557490865080578,0.0583559281140417,0.0613378745109009,0.0628782870576224,0.0626700708304818,0.0619226782131761,0.0599540250920163,0.0582585291244332,0.0572397595008263,0.0565161340423933,0.0565398712159549,0.0561690726320506,0.0548927094565363,0.0520649229789776,0.0474819060762008,0.0418582015991649,0.0361036188565981,0.0329400203738919,0.031847470816722,0.0317890627578642,0.0334781234443119,0.0347668700267053,0.0363219188449434,0.038491671282905,0.0393881219885921,0.0400147052807196,0.041034181929162,0.0420181567427925,0.0438751267297437,0.0458216170934308,0.0473684023802118,0.0483040858721165,0.049486886132941,0.0512462806086968,0.052963610551189,0.0547973636881281,0.0565574388594906,0.0580938452987674,0.0599388885019323,0.0616409097870105
"Baltimore-Columbia-Towson, MD Metro Area","Metro",12580,2800427,,,"Baltimore-Columbia-Towson, MD Metro Area",0.0513423324871152,0.0512591276511527,0.0520842534817678,0.0530500606592404,0.0557005611237729,0.0585951592331145,0.0613465685433485,0.0641365561049951,0.0653640028750928,0.0639126252675759,0.0627219175946446,0.0611495443235052,0.0614093914630016,0.0641500914251104,0.065945260096058,0.0674316915739115,0.0663628078330059,0.0651027042493977,0.0636792176473925,0.0615889320152329,0.0602857249003198,0.0586411469547904,0.0573127889201056,0.0580504761672861,0.0584685001668412,0.059418483319864,0.060282523405085,0.0595492284728446,0.0578622986601026,0.0566754956582179,0.0553587980413887,0.0541386338729314,0.0544530614235772,0.0545904909880935,0.0546369880575086,0.0545701167812379,0.0541157750149987,0.0536892507909217,0.0537433732702353,0.05425746971275,0.0548706813154919,0.0550002114653865,0.0542865416213125,0.0527817356044343,0.0506807640831208,0.0481930487985652,0.0461848547437825,0.0449701957395667,0.0443097481240294,0.0443890138051199,0.0447957862611309,0.0442364592177624,0.0431743845791906,0.0410532062094971,0.0381297441281002,0.0353794890234286,0.0331134501120986,0.0320068163255046,0.0319728941308445,0.0332457037825976,0.0351594541314701,0.0373413786759723,0.0392694481862499,0.0406469285701955,0.0418200974601662,0.0428042649888391,0.0436460089162267,0.0440793672052355,0.0442899252253605,0.0447620030303227,0.0457410821493443,0.0472975204293408,0.0493706137161209,0.0515724570768508,0.0531973656434904,0.0552372974955904,0.0566059766078373,0.0572556830695957,0.0581141560289062
"Miami-Dade County, FL","County",12086,2705528,"Florida","Miami-Dade County","Miami-Fort Lauderdale-Pompano Beach, FL",0.0703562692882772,0.0752139628166556,0.0787607811052453,0.0832870822840759,0.0901110801682495,0.0942641194951062,0.0965851018032744,0.0950140721786937,0.0906558777793799,0.0859954690862335,0.0795996955104902,0.0747359695439404,0.0732412375507561,0.0729509914914613,0.0746823362098279,0.0769918076992189,0.0775651028352831,0.0782353395029032,0.0777873339959318,0.0752434988560896,0.0730071502659869,0.0699903348463853,0.0680877441030529,0.0673675815765991,0.0667353938392192,0.0665537746768268,0.0662681595175467,0.0662682004522629,0.0668473119678989,0.0663576106331567,0.066147575453248,0.0652792165354224,0.0645141827642097,0.0656450893077267,0.0672847477132726,0.0711267564367866,0.0740210535463527,0.0758584421841397,0.0769246286040164,0.078550099656295,0.0818769121513453,0.0874839855319653,0.0927132557872684,0.0959652282105186,0.0972943320633273,0.0954090215619183,0.0922140075552294,0.0876659899628259,0.0823921357962297,0.0747204163491173,0.065910965993755,0.0564772724921672,0.0473650115201538,0.039922708752429,0.0349045087678954,0.0306575400531085,0.0283329202627161,0.0270994060740439,0.0263329449977745,0.0268687000350714,0.027690792061646,0.0291179927824008,0.0311934567849925,0.0331363077853949,0.0347100010647009,0.0368798771004299,0.0391811510538314,0.041613928031574,0.0438233896633228,0.0451856096175822,0.0460166427991278,0.0464133044745694,0.0470709102151026,0.0487923509083628,0.0507699166533781,0.0540852803165682,0.0595152286783135,0.0652308979384231,0.0705247066697589
"Chicago, IL","City",1714000,2699347,"Illinois","Cook County","Chicago-Naperville-Elgin, IL-IN-WI",0.0628400960894693,0.0622443983394225,0.0619160093801534,0.0637470234152931,0.0662873929961121,0.0693156810676017,0.0730176602265432,0.0753774572891626,0.0780690215879536,0.0786756968711665,0.0790369974278331,0.0789843307068889,0.0784474385702265,0.0797689738340572,0.0811735059146318,0.0798946150599719,0.0766294723124156,0.0743626779384612,0.0709264582741116,0.0689075224547075,0.0678627555629329,0.0657686712623287,0.0640608832637956,0.0633957791765659,0.0620805594079424,0.061693320613804,0.0609414698839241,0.0597696397130743,0.0598482815961991,0.0594550904870927,0.0597917726440368,0.0600449135593231,0.0595664969950494,0.0581822933868079,0.0563682485439913,0.0555265859462731,0.0549287811723488,0.0548327091945942,0.0567792409951722,0.0595478795315651,0.0663771583878946,0.0752977509671199,0.0836162018174897,0.0906858198144568,0.0940076460973903,0.0949457474285103,0.0938540098438501,0.0923663063383579,0.0897657852000277,0.0861941812916226,0.0827648143473364,0.0777778548799481,0.0734255739862199,0.070240971870744,0.0667498517622508,0.0633363722309721,0.05944823738679,0.0555519305048219,0.0526587245338624,0.05142745614313,0.0516008014643521,0.0522873085685999,0.0530774656050702,0.0535362041284621,0.0531970022830021,0.0529361399194695,0.0526695866279681,0.0522799419491125,0.0521804659004263,0.0521089194520752,0.052217556101518,0.0536559861845538,0.0545787691595252,0.0553521965543587,0.0561032641525544,0.05646478604358,0.0581401820171198,0.0603870389410867,0.0623809520384686
"Dallas County, TX","County",48113,2622634,"Texas","Dallas County","Dallas-Fort Worth-Arlington, TX",0.0719172264778435,0.074153426151689,0.0750048209942631,0.0759937747210895,0.0776840993208234,0.0790451849284952,0.0808428998295986,0.0827037064314202,0.0839164907057458,0.0836852611772841,0.0832586738887365,0.0818847795153114,0.0809462998154909,0.0818024689153951,0.0827231721157008,0.0834316958258857,0.0834449702612017,0.0818695865821812,0.0794360593096293,0.077221955476711,0.0763052666082959,0.0762807999779211,0.0767773220003966,0.077617553028181,0.0778500819152536,0.0780029355393994,0.07824541155392,0.0781069172812659,0.0786440719951676,0.0786280227583568,0.0782936538130526,0.0788664163702006,0.0791577021540475,0.0795399426246532,0.0794238241416578,0.0789394240826466,0.0788014262406729,0.0792146367627693,0.0806034500801434,0.0829015925756735,0.0849126542884361,0.086084945753356,0.0868551617360364,0.086948373822476,0.0862425852553354,0.0857321411855946,0.085172433245469,0.0846373709984555,0.0842901748300573,0.0829320381465354,0.0804004572635412,0.0767580653931061,0.0717654954996762,0.0663806650675142,0.061606893173721,0.0574086565185812,0.0549675176454392,0.0527652921383248,0.051929885122377,0.0514689192552979,0.0516314026291613,0.0540927221237742,0.0564589366954576,0.057898291499496,0.0584078172397381,0.0579404991114837,0.0578613697636902,0.058925076599128,0.0609423315621868,0.0628223623485415,0.0647145125358163,0.0674598640368421,0.0705241319177481,0.0746409269351661,0.0791705020925204,0.0819884234655772,0.0841219975823579,0.0860835695805387,0.0877023083613842
"Charlotte-Concord-Gastonia, NC-SC Metro Area","Metro",16740,2595027,,,"Charlotte-Concord-Gastonia, NC-SC Metro Area",0.0829057158683611,0.0820064320777371,0.082626430819875,0.0830764496760563,0.0824065580147648,0.0818175139106503,0.0801238177463795,0.078551516442595,0.0775860517557261,0.0781556973953929,0.0797679305476575,0.0821815119772529,0.0849782842277063,0.0866936303748086,0.0866254787553194,0.0854587821046647,0.0837012324269147,0.0811983167817349,0.0796592370936419,0.0776699118083822,0.076462045304682,0.0767889312542789,0.0771434034982505,0.0784964376704891,0.0805345975782567,0.0815141079112584,0.0838728186995199,0.0860148027994545,0.0857987523734698,0.0848190655598823,0.0823463382998944,0.0796234522824806,0.078915903304658,0.0792789236956914,0.0813429235685114,0.0835063512251538,0.0851211317326041,0.0852886444578197,0.0845786437571188,0.0853778023805474,0.0861926774045193,0.087498426357181,0.0871854527275103,0.0846596394643576,0.0814187540179096,0.0785444632472157,0.0766100346888255,0.0751269334409976,0.073544733584079,0.0712599999310772,0.0680770494589278,0.0635531001610164,0.0590607451963809,0.0545995121186283,0.0503165282804388,0.0474341347300026,0.045329487776144,0.0444303475308346,0.04517528126538,0.0466748555260671,0.0490843220462734,0.0520850716295564,0.0540621418168771,0.0552036712503214,0.055411181290031,0.0551746461517049,0.0563568275460783,0.0579832360599542,0.0612133059766354,0.0649178007771533,0.0686592933859507,0.0724009882283782,0.0746167808150739,0.0765953144062177,0.0771057425464278,0.0790240109338393,0.081083914936902,0.0824856661321443,0.0841935749310959
"Kings County, NY","County",36047,2576771,"New York","Kings County","New York-Newark-Jersey City, NY-NJ-PA",0.0350283802138554,0.0590268998963592,0.0644620940083831,0.0627903224539346,0.0660282213187852,0.0557372242717894,0.0450741697577713,0.0392076049551497,0.0372810645974113,0.0378754343403411,0.0405788991000693,0.0429239496214121,0.0463397677498763,0.0488514687306551,0.0519655155665888,0.0540201678336321,0.0523925353925354,0.0485367741295549,0.0441422896839865,0.041573260336411,0.0406610655329118,0.0421173111899744,0.0436739622112669,0.0451256841681253,0.0449589778390484,0.0426478392922521,0.0409095499813188,0.0384723588349146,0.0367933156624508,0.0370012084510898,0.0353261513524059,0.0326188449508526,0.0296290730806421,0.0273457749683716,0.0264387454972135,0.0273057170092202,0.0278492750670874,0.0275072049410768,0.0270149295311587,0.0276986536186049,0.0327919006186234,0.044132418074672,0.0584147734902354,0.0716800821901083,0.0836175949668036,0.0882441139407865,0.0886888938696925,0.0880775419884542,0.0834214591397426,0.0791241936047744,0.0745351446918785,0.0688523540230735,0.0633255836188104,0.0571695705077419,0.0508249248209916,0.0434806665948319,0.0377146731347758,0.0326891101362163,0.0291972619837358,0.0282706784735722,0.0264365538430591,0.0253265768211387,0.0245683998869858,0.0236241841726717,0.0235908593863143,0.0224836642018596,0.0207105049828462,0.0178094467446858,0.0182850918225853,0.020004665758159,0.02294163878531,0.0276978488386222,0.032356712629295,0.0332448080202113,0.0339989658384474,0.0345814638912073,0.0311571969395965,0.0309529135951719,0.0301096708433865
"Orlando-Kissimmee-Sanford, FL Metro Area","Metro",36740,2560260,,,"Orlando-Kissimmee-Sanford, FL Metro Area",0.0629356481344096,0.0626817908755898,0.0621144668406938,0.0616859516731608,0.0619195408751954,0.0618580652467057,0.0620610813097956,0.0625312875550064,0.0617949080536045,0.0607527141119138,0.0591933650725298,0.0582860676074825,0.0589547540516663,0.0603177468935164,0.0616235396492189,0.062520840130242,0.0624633714724335,0.0626415855968542,0.063116149937709,0.0621593422856787,0.0612124602003014,0.0606879548490907,0.0601150540654323,0.0608283843290242,0.0618856497022714,0.0622289511637893,0.062145952803962,0.0616545744053121,0.0613674737399882,0.0609950276782833,0.0608027170286551,0.0611345995061762,0.0611491766214903,0.0622707421006548,0.064931977407934,0.067379567455146,0.069420939183636,0.0708937256502367,0.0715309593083544,0.07366461060461,0.0762690845519899,0.0778068850720572,0.0786847676106665,0.0787035340473231,0.0787243012803611,0.0790884674198141,0.0821523854923804,0.0854255162394085,0.0848094248848851,0.0817558068842017,0.0752424580476318,0.0658358218092892,0.0576394489806177,0.0503450871662257,0.0436082678939504,0.0388283159686193,0.0363190876340493,0.0366606835366823,0.0385787608779475,0.0411122113282397,0.043645149159328,0.0448903185072491,0.0461679007383744,0.0465635972206824,0.0469780730991656,0.0477508150474468,0.0480888619328689,0.0491943401825458,0.050485670848496,0.0517552199242506,0.0528299666485389,0.054096792914828,0.055649305569802,0.0584421518970048,0.0618639884410327,0.0643385609917425,0.0664386283936433,0.0683023988366022,0.0695374817641085
"San Antonio-New Braunfels, TX Metro Area","Metro",41700,2510211,,,"San Antonio-New Braunfels, TX Metro Area",0.0811572192769486,0.0818464609872328,0.0815941384393769,0.0819642960129521,0.0837633300817046,0.0850233958130647,0.0860041935979468,0.0884777192176292,0.0892094651267509,0.0880088800425596,0.0879338276025186,0.0855431224036624,0.0838132691871754,0.0842868245246631,0.0845532892289495,0.0856010256766356,0.0865749351574065,0.0867589351861304,0.0864320218883139,0.0856686691648279,0.0852031172498114,0.0861427146870879,0.0875354641317536,0.0895472938647923,0.0918777948915327,0.0938729732618229,0.0943658873384475,0.0943374393899539,0.0941545237370975,0.0933796732716465,0.0932028525831429,0.092555647794113,0.0913120331526313,0.0905772687824344,0.0910091392257326,0.0919900456319806,0.0936957867850008,0.0961991731126512,0.0981265449332904,0.0998462920951308,0.100307776714718,0.0979835737133127,0.0949104439530696,0.091702253607997,0.0887573374945892,0.0872414558269959,0.0864924018322747,0.0866447921220486,0.0856096751806543,0.0837107643616641,0.080788394211344,0.0754749511840905,0.0706503691098313,0.0651518955491907,0.0593259007634728,0.0542334576292748,0.0501111690481479,0.0483360028094561,0.0484019311141806,0.0502642801458391,0.052597534485497,0.0549950053484063,0.0573584644381075,0.0597109646812015,0.0621881563866396,0.0638988987441637,0.0657738967616889,0.0672737873411357,0.069250805391368,0.0727057419114477,0.0762529161684789,0.080948413579897,0.0854074313353164,0.0895447121004207,0.0936904369098088,0.0971772626261768,0.0999272543851736,0.102073388262664,0.103953852805319
"Portland-Vancouver-Hillsboro, OR-WA Metro Area","Metro",38900,2472774,,,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",0.0734999088090461,0.0764899468208408,0.0757883843799852,0.075883426732011,0.0753872993479854,0.0723631383484428,0.0701081239884513,0.0684438361123976,0.0680077776671206,0.0687956078376464,0.0703496678567478,0.0711727230851171,0.071615258061977,0.071599548783969,0.0713182179256668,0.0691534505346495,0.0666345141016852,0.0642848902245409,0.0618811177583879,0.0613914663096688,0.0609287797314308,0.0608982617317339,0.0614735688565595,0.0615725221009805,0.0623124740103023,0.0622894389829197,0.0612788312818828,0.0596436554473204,0.0575412317392243,0.0555911459861599,0.0548191808940734,0.0557529781756161,0.0573078459989672,0.0595033154259705,0.0606421416720672,0.0606889132859379,0.0600968389363749,0.0591687405431183,0.0583274501374154,0.0584613967405629,0.059184043710095,0.0599729157407568,0.0603706572270188,0.059203359657473,0.0591660060667574,0.0587920596748811,0.0600494939035853,0.0627761572756921,0.0633206981698301,0.0632138855914244,0.0614748011166727,0.0571273854707366,0.0522884851262923,0.0475364991773147,0.043323984393301,0.0404414388887984,0.0395815107314477,0.0402295559289659,0.0418909410287822,0.0441057271615818,0.0461101381905802,0.0473489643406055,0.0475434234885933,0.0472482786725056,0.046150463919262,0.0448573841767248,0.0440699877628585,0.0441974734570538,0.0456949500342873,0.048737291668066,0.0523371377628356,0.0564721920377453,0.0605859572432807,0.0645806733344892,0.0687960021771788,0.0721537783914052,0.0753838617544756,0.077851602723109,0.0797449602946363
"Riverside County, CA","County",6065,2437864,"California","Riverside County","Riverside-San Bernardino-Ontario, CA",0.042047783694736,0.041820022799749,0.0404966705800035,0.0396054713404434,0.0386295395357064,0.0382297357535741,0.038911335708416,0.0408362497051747,0.0413418950748649,0.0409474973416334,0.0409638759125759,0.0406705645743552,0.0417713938434332,0.0441333072333537,0.0456897010063379,0.0473069253518896,0.0481021281817954,0.0484776124900534,0.0491907119462526,0.0480261642654556,0.0460202135837413,0.0431359591122004,0.0416086670112858,0.0418493264473389,0.0445493860275327,0.0470262698450022,0.049137424561616,0.0508685561636632,0.051883899505697,0.05400997189558,0.0551890461947056,0.054812388410746,0.0538803087561015,0.0525227473561082,0.0519552591603591,0.0539188181059246,0.0566069356821146,0.0598089410125693,0.061975748101222,0.0630271602014715,0.0618846157736535,0.0577738654415317,0.0514263410297312,0.0427703741348569,0.0342470269802229,0.0270444507152577,0.022133060663584,0.0195049662793556,0.0186354070728522,0.0189927118515303,0.0190560538871135,0.0184931371431407,0.016743738242854,0.0149200108121211,0.0137445725722087,0.0130918682685817,0.0139478448425618,0.015966673783194,0.0182889230333284,0.0216531010445477,0.0249196649176149,0.0281578076518353,0.0303814966348491,0.0308484156437202,0.0310853112363763,0.031050212141993,0.0342253037275965,0.0385321865413624,0.0435436336024733,0.0480933548906404,0.0488570652780232,0.0492578848634777,0.0486843071543059,0.0482085100071475,0.0491848541588598,0.050085971933145,0.0505980722022035,0.0513059179232139,0.052174153668866
"Sacramento-Roseville-Folsom, CA Metro Area","Metro",40900,2338866,,,"Sacramento-Roseville-Folsom, CA Metro Area",0.0316095240752654,0.0350972934722638,0.0343210155637254,0.0321513116937872,0.0304988614159866,0.0273056151013307,0.0269267196530086,0.029524769368438,0.0340264753621119,0.0390605567150439,0.0426701743605325,0.0451648980328642,0.0464552359249326,0.0453216480981136,0.0435399810490779,0.0420308440703794,0.0408858400732192,0.0415143411056694,0.0438357637551833,0.0467513669105987,0.0482214137106675,0.0494350469793515,0.0489188975309525,0.0466111925982695,0.045086971624858,0.0439292256135657,0.0439094843268412,0.0455427554605375,0.0461738847124501,0.0462030006374725,0.0462300698268404,0.045372671441372,0.045954975901585,0.0472367521898221,0.0486013085070985,0.0498123338093545,0.0501401384927687,0.0499686140072378,0.0491357902064107,0.0484040571850232,0.0470843618772847,0.0444936908970362,0.0406809840764703,0.0379447150182106,0.0352254164609369,0.032312681658228,0.0328185752567924,0.0324725399519131,0.0323230372067718,0.0334429987445811,0.0321191722163748,0.0299513158213186,0.026944381981156,0.0238106312310603,0.0212653841638883,0.019848071531862,0.0205511555626435,0.0228071480183197,0.0261359371305993,0.0295251512349409,0.0322585472544644,0.0343333610179184,0.0354510430269028,0.0369174144727467,0.0381950164445539,0.0394684821130109,0.040387625580744,0.0411500663629983,0.0421904285603457,0.0431793941608512,0.0450132258811974,0.0463509928826381,0.0473439154017098,0.0483016171690186,0.0492336030023067,0.0501951412135197,0.0516542687604471,0.0530442236777796,0.0540458510278957
"Pittsburgh, PA Metro Area","Metro",38300,2324447,,,"Pittsburgh, PA Metro Area",0.0609504132231405,0.0563754427390791,0.0563564001980424,0.0582283216539082,0.0563086906983535,0.0589167736928001,0.0619029861535734,0.068508069073055,0.0798759840910094,0.079071381079583,0.0742068082177936,0.0707591587752909,0.0707254122509162,0.0813680240773544,0.0942614118181289,0.0942362983390416,0.0860955139371435,0.0736369272701913,0.0611590256682209,0.0545193862782105,0.0513471142623394,0.0527505747774735,0.0543334474995263,0.0558493691610118,0.0558906553096855,0.0551426480376617,0.0536288661609416,0.0510937339939111,0.0484873374612162,0.0444304256373613,0.0410070300228674,0.0388048937279185,0.0367138295239521,0.0355410866084798,0.0351702030204111,0.0355320252394159,0.0377609721267429,0.040079376151981,0.0447410299613106,0.0494160138130907,0.054324942596814,0.0588913776042854,0.0613259635438551,0.0634797007275687,0.0656515764534392,0.0689944087981857,0.0716527526555972,0.0742063449163681,0.0773228256127953,0.0783778391264033,0.0786809154084337,0.077174708066044,0.0711018114173039,0.0638052132397502,0.0546850094544471,0.046676956899241,0.0412352861150845,0.0393433675640195,0.041611425116693,0.0461546883852971,0.0555094765375267,0.066999208298847,0.0773471720673318,0.083723858940414,0.0821204845539604,0.0744897183503296,0.0650341009541711,0.0580158465782538,0.0539894837402362,0.054491914866184,0.0574053623751157,0.0607610289160265,0.0647952256722528,0.0686257504938586,0.0734320780107597,0.0771743111446895,0.0799888197708037,0.0804522772156015,0.0785952128698129
